[train: 1, 1950 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.195  ,  Loss/total: 4.96268  ,  Loss/giou: 1.02662  ,  Loss/l1: 0.19695  ,  Loss/location: 1.92471  ,  IoU: 0.12706
[train: 1, 2000 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.195  ,  Loss/total: 4.95742  ,  Loss/giou: 1.02647  ,  Loss/l1: 0.19651  ,  Loss/location: 1.92192  ,  IoU: 0.12763
[train: 1, 2050 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.195  ,  Loss/total: 4.94953  ,  Loss/giou: 1.02552  ,  Loss/l1: 0.19589  ,  Loss/location: 1.91905  ,  IoU: 0.12851
[train: 1, 2100 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.195  ,  Loss/total: 4.94348  ,  Loss/giou: 1.02508  ,  Loss/l1: 0.19541  ,  Loss/location: 1.91630  ,  IoU: 0.12894
[train: 1, 2150 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.195  ,  Loss/total: 4.93791  ,  Loss/giou: 1.02505  ,  Loss/l1: 0.19518  ,  Loss/location: 1.91191  ,  IoU: 0.12932
[train: 1, 2200 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.195  ,  Loss/total: 4.92713  ,  Loss/giou: 1.02372  ,  Loss/l1: 0.19444  ,  Loss/location: 1.90748  ,  IoU: 0.13029
[train: 1, 2250 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.195  ,  Loss/total: 4.92129  ,  Loss/giou: 1.02336  ,  Loss/l1: 0.19414  ,  Loss/location: 1.90387  ,  IoU: 0.13048
[train: 1, 2300 / 30000] FPS: 10.3 (10.3)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.195  ,  Loss/total: 4.90892  ,  Loss/giou: 1.02136  ,  Loss/l1: 0.19340  ,  Loss/location: 1.89923  ,  IoU: 0.13186
[train: 1, 2350 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.195  ,  Loss/total: 4.90104  ,  Loss/giou: 1.02066  ,  Loss/l1: 0.19287  ,  Loss/location: 1.89540  ,  IoU: 0.13272
[train: 1, 2400 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.195  ,  Loss/total: 4.88937  ,  Loss/giou: 1.01901  ,  Loss/l1: 0.19202  ,  Loss/location: 1.89127  ,  IoU: 0.13416
[train: 1, 2450 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.195  ,  Loss/total: 4.87989  ,  Loss/giou: 1.01801  ,  Loss/l1: 0.19141  ,  Loss/location: 1.88683  ,  IoU: 0.13524
[train: 1, 2500 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.195  ,  Loss/total: 4.86981  ,  Loss/giou: 1.01651  ,  Loss/l1: 0.19078  ,  Loss/location: 1.88286  ,  IoU: 0.13672
[train: 1, 2550 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.195  ,  Loss/total: 4.86066  ,  Loss/giou: 1.01557  ,  Loss/l1: 0.19023  ,  Loss/location: 1.87835  ,  IoU: 0.13778
[train: 1, 2600 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.195  ,  Loss/total: 4.85380  ,  Loss/giou: 1.01524  ,  Loss/l1: 0.18983  ,  Loss/location: 1.87414  ,  IoU: 0.13855
[train: 1, 2650 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.194  ,  Loss/total: 4.84142  ,  Loss/giou: 1.01334  ,  Loss/l1: 0.18898  ,  Loss/location: 1.86983  ,  IoU: 0.14016
